# generated at: 2026-05-25 17:37:04.982620
#
#### Overview
# nodes: 300
# cloud clusters: 2
# 	max size: 39
# 	min size: 21
# fog clusters: 28
# 	max size: 14
# 	min size: 6
# nodes with bandwidth specified: 90
# 	cloud: 18
# 	fog: 72
# total CPU cores: 1872
# total memory GiB: 5772
# total ingress Mbps: 424010.9721379172
# total egress Mbps: 418078.71627856506
#
#### Used Config
#
# n: 300
# cloud_size_percentage: 20
# fog_size_percentage: 80
# min_max_cloud_cluster_size_percentage: [5, 13]
# min_max_fog_cluster_size_percentage: [2, 5]
# cloud_node_types: ['T4', 'T5', 'T6', 'T7', 'T8', 'T9', 'T10']
# fog_node_types: ['T1', 'T2', 'T3', 'T4']
# base_node_single_core_score: 1000
# min_max_cloud_node_single_core_score: [900, 1800]
# min_max_fog_node_single_core_score: [500, 1200]
# min_max_cluster_node_cost_per_core: [100, 300]
# nodes_with_bandwidth_capacity_percentage: 30
# min_max_ingress_bandwidth_per_core: [10, 1500]
# min_max_egress_bandwidth_per_core: [10, 1500]
# min_max_cloud_uptime_percentage_30_days: [97, 100]
# min_max_fog_uptime_percentage_30_days: [90, 100]
# min_max_intra_cluster_latencies: [2, 5]
# min_max_inter_cluster_latencies: [15, 50]
#
hostname,layer,location,cpu_cores,single_core_score,base_single_core_score,memory_GiB,ingress_bandwidth_Mbps,egress_bandwidth_Mbps,uptime_30d_percentage,cost
0,cloud,cloud-location-0,8,1405,1000,32,7740.591315544609,11171.726793741771,98.69662314341112,860.4195838736805
1,cloud,cloud-location-0,32,1675,1000,128,2350.287078494846,18435.930940366037,97.98638456066811,6767.821538192926
2,cloud,cloud-location-0,4,1345,1000,16,4464.081337123553,1378.4069031740612,97.740324262196,949.0240285648113
3,cloud,cloud-location-0,32,1163,1000,128,40011.93630933565,8024.3253912265345,97.40972926187968,5064.012197062858
4,cloud,cloud-location-0,4,1276,1000,16,2905.848997712901,2012.0356963667207,99.97609690390925,619.6393640917954
5,cloud,cloud-location-0,16,1515,1000,64,17354.0334867695,10182.246655934841,98.73917878136298,3224.442527335994
6,cloud,cloud-location-0,8,1711,1000,32,9924.36709772479,3598.6478087284427,99.22465389958344,1509.6767414018072
7,cloud,cloud-location-0,32,1194,1000,128,9728.013274533692,39741.17635778005,98.71763633366605,8089.714322183993
8,cloud,cloud-location-0,16,1305,1000,32,18082.163814922464,23045.473085259233,98.19632860059946,2392.1183673424
9,cloud,cloud-location-0,8,1167,1000,32,10473.737092463894,125.87026246228876,98.4061350883622,882.7426130770918
10,cloud,cloud-location-0,32,1758,1000,128,33882.203108965,24088.946379298235,99.19370045113382,8286.296093404375
11,cloud,cloud-location-0,8,1329,1000,32,2146.569061454774,11440.619311523276,99.97881318750447,1224.984256538492
