# generated at: 2026-05-25 17:39:34.986839
#
#### Overview
# nodes: 100
# cloud clusters: 2
# 	max size: 12
# 	min size: 8
# fog clusters: 21
# 	max size: 5
# 	min size: 2
# nodes with bandwidth specified: 30
# 	cloud: 6
# 	fog: 24
# total CPU cores: 540
# total memory GiB: 1592
# total ingress Mbps: 157096.20596602594
# total egress Mbps: 139467.66599328865
#
#### Used Config
#
# n: 100
# cloud_size_percentage: 20
# fog_size_percentage: 80
# min_max_cloud_cluster_size_percentage: [5, 13]
# min_max_fog_cluster_size_percentage: [2, 5]
# cloud_node_types: ['T4', 'T5', 'T6', 'T7', 'T8', 'T9', 'T10']
# fog_node_types: ['T1', 'T2', 'T3', 'T4']
# base_node_single_core_score: 1000
# min_max_cloud_node_single_core_score: [900, 1800]
# min_max_fog_node_single_core_score: [500, 1200]
# min_max_cluster_node_cost_per_core: [100, 300]
# nodes_with_bandwidth_capacity_percentage: 30
# min_max_ingress_bandwidth_per_core: [10, 1500]
# min_max_egress_bandwidth_per_core: [10, 1500]
# min_max_cloud_uptime_percentage_30_days: [97, 100]
# min_max_fog_uptime_percentage_30_days: [90, 100]
# min_max_intra_cluster_latencies: [2, 5]
# min_max_inter_cluster_latencies: [15, 50]
#
hostname,layer,location,cpu_cores,single_core_score,base_single_core_score,memory_GiB,ingress_bandwidth_Mbps,egress_bandwidth_Mbps,uptime_30d_percentage,cost
0,cloud,cloud-location-0,32,1606,1000,128,37703.57724420707,31624.520692588296,98.32275825552937,6709.499743960805
1,cloud,cloud-location-0,8,1156,1000,32,11360.375149220792,9453.153833167069,99.03087934098609,868.3061301428197
2,cloud,cloud-location-0,8,1404,1000,16,7445.417030278068,4680.006933856952,97.8031276361471,2303.89246817358
3,cloud,cloud-location-0,16,911,1000,32,23384.60312019392,14823.472175401193,99.0351050719757,3752.3251216712197
4,cloud,cloud-location-0,8,1410,1000,16,5707.893967664416,2864.2934472630263,99.14776646009184,1805.7242443999273
5,cloud,cloud-location-0,16,1657,1000,32,690.768504963485,10015.50615063741,97.68657914962024,2915.59329811002
6,cloud,cloud-location-0,32,1719,1000,64,16162.177813855282,9178.724338932778,99.80431511243555,6945.150765699733
7,cloud,cloud-location-0,8,1608,1000,32,,,99.94227073334216,2183.6260026217656
8,cloud,cloud-location-0,4,1062,1000,16,,,98.16102214046796,934.1157288499008
9,cloud,cloud-location-0,4,1470,1000,16,,,99.19491962526666,958.553898119133
10,cloud,cloud-location-0,8,1152,1000,32,,,97.84007589057586,899.504914149926
11,cloud,cloud-location-0,32,1643,1000,128,,,98.75717056350018,8273.228618957177
12,cloud,cloud-location-1,4,1168,1000,16,,,98.6842643677407,1131.1364277285124
13,cloud,cloud-location-1,32,1291,1000,128,,,97.82942786367046,8469.020734567293
14,cloud,cloud-location-1,16,1759,1000,64,,,98.49358126659607,2582.9385672940098
15,cloud,cloud-location-1,32,1492,1000,64,,,98.97083727795429,4021.3759844861756
16,cloud,cloud-location-1,16,1374,1000,32,,,98.08803770768404,3185.1032086677105
17,cloud,cloud-location-1,8,1272,1000,32,,,98.54618538194592,851.3606361158148
18,cloud,cloud-location-1,8,1685,1000,16,,,98.1782204315652,1626.7253445170688
19,cloud,cloud-location-1,8,1794,1000,16,,,98.63419873051733,1977.4304338722268
20,fog,fog-location-0,4,1196,1000,16,4292.850639944341,2998.1378380817055,96.5426205145484,510.5793172105864
21,fog,fog-location-0,2,770,1000,8,1771.5942650834365,2893.738520009974,91.78711832675953,338.9815731872865
22,fog,fog-location-0,2,1139,1000,4,246.96238204033148,2973.2957297619987,95.6308665666823,399.5318041790547
23,fog,fog-location-0,4,736,1000,8,1181.6774286919215,5670.814868161751,94.12614834459532,967.5840192622883
24,fog,fog-location-1,2,896,1000,8,2180.093924307222,919.9943620266923,96.40383494354234,320.9113851663598
25,fog,fog-location-1,4,745,1000,8,3173.555102665305,5112.860802714038,90.86421956196996,573.6977065156259
26,fog,fog-location-1,4,837,1000,16,717.7241793576484,1138.6537972534816,99.18156681232622,669.8122194272883
27,fog,fog-location-1,2,1182,1000,4,1816.2973650801098,2118.2454888817324,98.71516478486076,200.71498594488756
28,fog,fog-location-2,2,737,1000,4,2363.532698855999,933.7683227399893,97.78289469300307,468.46104550311867
29,fog,fog-location-2,2,991,1000,4,2117.715440130764,2801.960862455825,96.29651607406372,303.9406463022741
30,fog,fog-location-2,4,988,1000,8,4672.520528779013,1412.9467249736897,94.36351124967526,677.4152134472882
31,fog,fog-location-2,4,646,1000,16,1304.9553698128047,2506.6556376182502,92.4311615080182,810.516189978694
32,fog,fog-location-2,2,898,1000,8,2534.457452351448,2241.4859704776795,98.34931103382502,401.7940902929823
33,fog,fog-location-3,2,708,1000,4,1840.962907452856,1338.3447054078752,97.42058217808844,279.83666761962934
34,fog,fog-location-3,4,627,1000,16,290.70530318753424,1785.846154489325,91.2326959782025,1172.1797952031052
35,fog,fog-location-3,2,570,1000,4,1908.1926293506426,1734.7847866107097,96.13787676455513,482.4861173455229
36,fog,fog-location-3,2,801,1000,4,1454.1276133565066,1410.8729069988524,90.04848616658354,443.69339836998904
37,fog,fog-location-4,4,1163,1000,16,2164.368857044967,4685.916330889129,92.16395438378193,1006.581012854662
38,fog,fog-location-4,2,600,1000,4,510.39491029403354,2023.7605353238564,96.9975091229738,258.652991033357
39,fog,fog-location-4,2,634,1000,4,2521.405651114988,937.2316206779894,98.24293809158662,294.2043761720451
40,fog,fog-location-4,4,1165,1000,8,4245.941447916189,2388.915386073738,93.1378432280155,829.2243313656887
41,fog,fog-location-5,4,586,1000,16,5191.352174723186,3059.010459570614,93.67177259365351,457.98108536455004
42,fog,fog-location-5,2,663,1000,4,2582.251733259571,2541.2599441221437,91.20536963472298,565.0449739126973
43,fog,fog-location-5,4,537,1000,16,944.4676139897754,655.9464794844789,97.97375947118138,829.7126393872778
44,fog,fog-location-5,2,1025,1000,4,2613.285516852304,543.5401866364147,90.77519051096714,488.0694493012461
45,fog,fog-location-5,4,643,1000,8,,,90.10495014987616,885.8518514108114
46,fog,fog-location-6,2,819,1000,4,,,96.0802641113717,398.39413868264717
47,fog,fog-location-6,4,1138,1000,8,,,96.6522945442904,502.163263893467
48,fog,fog-location-6,2,945,1000,4,,,93.42322266217582,545.712927271432
49,fog,fog-location-7,4,858,1000,8,,,99.66446084842205,574.223940402692
50,fog,fog-location-7,2,643,1000,8,,,99.59605480598727,301.3107098188102
51,fog,fog-location-7,4,898,1000,8,,,99.2686223327636,1173.585970071063
52,fog,fog-location-7,2,974,1000,4,,,92.14939599764216,467.8813754901521
53,fog,fog-location-7,4,909,1000,8,,,92.21995266335425,881.2755574550542
54,fog,fog-location-8,2,702,1000,8,,,92.42339164369102,220.48847044093475
55,fog,fog-location-8,2,1157,1000,8,,,98.58943072340743,235.8870798637752
56,fog,fog-location-8,4,737,1000,8,,,98.71429506854005,952.6710633156898
