pod_name    node_name
app-api-comp-0-workload-0-849dbd9647-5lqqh     30
app-api-comp-0-workload-0-849dbd9647-68l24     23
app-api-comp-0-workload-0-849dbd9647-gb4sc     26
app-api-comp-0-workload-0-849dbd9647-hmqws     17
app-api-comp-0-workload-0-849dbd9647-lbctq     11
app-api-comp-0-workload-0-849dbd9647-lh2v6     7
app-api-comp-0-workload-0-849dbd9647-vnr7s     15
app-api-comp-0-workload-1-76d4966dfd-275dn     11
app-api-comp-0-workload-1-76d4966dfd-2jwlv     58
app-api-comp-0-workload-1-76d4966dfd-5tkm7     54
app-api-comp-0-workload-1-76d4966dfd-67z7p     65
app-api-comp-0-workload-1-76d4966dfd-6rm5q     36
app-api-comp-0-workload-1-76d4966dfd-f9vs2     21
app-api-comp-0-workload-1-76d4966dfd-q67vd     20
app-api-comp-0-workload-10-56867d9998-4bbcj    38
app-api-comp-0-workload-10-56867d9998-57pg9    12
app-api-comp-0-workload-10-56867d9998-6b824    59
app-api-comp-0-workload-10-56867d9998-9wpjt    32
app-api-comp-0-workload-10-56867d9998-b4lb2    115
app-api-comp-0-workload-10-56867d9998-frn7s    56
app-api-comp-0-workload-10-56867d9998-g9j4z    37
app-api-comp-0-workload-10-56867d9998-hp6sr    120
app-api-comp-0-workload-10-56867d9998-l9qj7    22
app-api-comp-0-workload-10-56867d9998-p4r7c    268
app-api-comp-0-workload-10-56867d9998-s2crg    24
app-api-comp-0-workload-11-f994c9d7c-5ff7c     37
app-api-comp-0-workload-11-f994c9d7c-6f7hl     293
app-api-comp-0-workload-11-f994c9d7c-7rdsd     28
app-api-comp-0-workload-11-f994c9d7c-8w62g     58
app-api-comp-0-workload-11-f994c9d7c-b2qzl     1
app-api-comp-0-workload-11-f994c9d7c-j7p4d     6
app-api-comp-0-workload-11-f994c9d7c-qpk5s     20
app-api-comp-0-workload-11-f994c9d7c-xhk4z     26
app-api-comp-0-workload-11-f994c9d7c-zgprg     7
app-api-comp-0-workload-12-7d9745df97-4f948    30
app-api-comp-0-workload-12-7d9745df97-bmtbj    50
app-api-comp-0-workload-12-7d9745df97-kbbd9    28
app-api-comp-0-workload-12-7d9745df97-rch9j    23
app-api-comp-0-workload-12-7d9745df97-tcqjq    38
app-api-comp-0-workload-12-7d9745df97-z2jzn    18
app-api-comp-0-workload-12-7d9745df97-z9mwh    41
app-api-comp-0-workload-13-5857f6cc47-2zmnc    47
app-api-comp-0-workload-13-5857f6cc47-6f2d8    42
app-api-comp-0-workload-13-5857f6cc47-btc9v    50
app-api-comp-0-workload-13-5857f6cc47-nfsnl    6
app-api-comp-0-workload-13-5857f6cc47-pc92x    54
app-api-comp-0-workload-13-5857f6cc47-tjjb2    58
app-api-comp-0-workload-13-5857f6cc47-v68zd    17
app-api-comp-0-workload-13-5857f6cc47-xqnbr    52
app-api-comp-0-workload-13-5857f6cc47-xx4wh    30
app-api-comp-0-workload-13-5857f6cc47-zlc6k    49
app-api-comp-0-workload-14-599478446d-4hdjl    26
app-api-comp-0-workload-14-599478446d-7nwtq    28
app-api-comp-0-workload-14-599478446d-7sm4x    48
app-api-comp-0-workload-14-599478446d-7xj65    20
app-api-comp-0-workload-14-599478446d-gvpv6    8
app-api-comp-0-workload-14-599478446d-gzwcq    1
app-api-comp-0-workload-14-599478446d-hglqc    30
app-api-comp-0-workload-14-599478446d-kc6nc    44
app-api-comp-0-workload-14-599478446d-lvbkc    23
app-api-comp-0-workload-14-599478446d-m8w5t    57
app-api-comp-0-workload-14-599478446d-pjb2h    17
app-api-comp-0-workload-14-599478446d-srqjf    49
app-api-comp-0-workload-15-7f48d95578-6cq9z    11
app-api-comp-0-workload-15-7f48d95578-b7brn    48
app-api-comp-0-workload-15-7f48d95578-cbrks    54
app-api-comp-0-workload-15-7f48d95578-d6q8v    43
app-api-comp-0-workload-15-7f48d95578-fmk5c    42
app-api-comp-0-workload-15-7f48d95578-fzhk9    15
app-api-comp-0-workload-15-7f48d95578-q8tgh    2
app-api-comp-0-workload-15-7f48d95578-v72cq    6
app-api-comp-0-workload-15-7f48d95578-v8b8n    40
app-api-comp-0-workload-15-7f48d95578-vgfch    25
app-api-comp-0-workload-15-7f48d95578-zmj65    45
app-api-comp-0-workload-16-6949bb47b8-2mcj6    199
app-api-comp-0-workload-16-6949bb47b8-2rshj    200
app-api-comp-0-workload-16-6949bb47b8-5gzv6    295
app-api-comp-0-workload-16-6949bb47b8-6q4j4    51
app-api-comp-0-workload-16-6949bb47b8-h2grw    148
app-api-comp-0-workload-16-6949bb47b8-ldr9b    224
app-api-comp-0-workload-16-6949bb47b8-sfbwg    34
app-api-comp-0-workload-16-6949bb47b8-tc8s8    133
app-api-comp-0-workload-17-5b79987566-4w55r    53
app-api-comp-0-workload-17-5b79987566-d2p9q    7
app-api-comp-0-workload-17-5b79987566-hhbn5    291
app-api-comp-0-workload-17-5b79987566-hx677    225
app-api-comp-0-workload-17-5b79987566-lmpbw    249
app-api-comp-0-workload-17-5b79987566-n7bhp    52
app-api-comp-0-workload-17-5b79987566-nbskn    240
app-api-comp-0-workload-17-5b79987566-vn8sf    124
app-api-comp-0-workload-17-5b79987566-z5bxc    98
app-api-comp-0-workload-18-594b4cf997-52qb7    13
app-api-comp-0-workload-18-594b4cf997-7wj8w    35
app-api-comp-0-workload-18-594b4cf997-8gwxv    1
app-api-comp-0-workload-18-594b4cf997-bdwpt    30
app-api-comp-0-workload-18-594b4cf997-dng2z    41
app-api-comp-0-workload-18-594b4cf997-ksrhp    40
app-api-comp-0-workload-18-594b4cf997-qnwts    36
app-api-comp-0-workload-18-594b4cf997-rl6bd    2
app-api-comp-0-workload-18-594b4cf997-z4zlc    54
app-api-comp-0-workload-19-74dc9c5b74-224bp    30
app-api-comp-0-workload-19-74dc9c5b74-2ngkg    256
app-api-comp-0-workload-19-74dc9c5b74-2zb9p    280
app-api-comp-0-workload-19-74dc9c5b74-5shxd    42
app-api-comp-0-workload-19-74dc9c5b74-c7wgw    72
app-api-comp-0-workload-19-74dc9c5b74-jgc5c    195
app-api-comp-0-workload-19-74dc9c5b74-jnj4t    46
app-api-comp-0-workload-19-74dc9c5b74-n2gnw    0
app-api-comp-0-workload-19-74dc9c5b74-nz7jg    299
app-api-comp-0-workload-19-74dc9c5b74-p7sjf    23
app-api-comp-0-workload-19-74dc9c5b74-qtrkc    37
app-api-comp-0-workload-19-74dc9c5b74-r5ltt    39
app-api-comp-0-workload-19-74dc9c5b74-s78k7    79
app-api-comp-0-workload-2-7fd7475866-grksz     14
app-api-comp-0-workload-2-7fd7475866-jgvh7     212
app-api-comp-0-workload-2-7fd7475866-qd7xf     3
app-api-comp-0-workload-2-7fd7475866-rgngk     10
app-api-comp-0-workload-2-7fd7475866-v6s8q     192
app-api-comp-0-workload-2-7fd7475866-xwzmq     28
app-api-comp-0-workload-20-6d9649b775-2llm6    26
app-api-comp-0-workload-20-6d9649b775-2zm2b    42
app-api-comp-0-workload-20-6d9649b775-8f78l    49
app-api-comp-0-workload-20-6d9649b775-9dr8t    20
app-api-comp-0-workload-20-6d9649b775-lzxv4    30
app-api-comp-0-workload-20-6d9649b775-mkftg    17
app-api-comp-0-workload-20-6d9649b775-pptl2    48
app-api-comp-0-workload-20-6d9649b775-v7gq6    38
app-api-comp-0-workload-20-6d9649b775-xww2t    1
app-api-comp-0-workload-3-7dd647d5d7-4sr9w     159
app-api-comp-0-workload-3-7dd647d5d7-594wv     253
