pod_name    node_name
app-api-comp-0-workload-0-7fcd87b6c8-4jxz2    76
app-api-comp-0-workload-0-7fcd87b6c8-4ttfq    112
app-api-comp-0-workload-0-7fcd87b6c8-bn27g    100
app-api-comp-0-workload-0-7fcd87b6c8-ct8p8    92
app-api-comp-0-workload-0-7fcd87b6c8-mzfqb    73
app-api-comp-0-workload-0-7fcd87b6c8-njwtj    113
app-api-comp-0-workload-0-7fcd87b6c8-q74wp    66
app-api-comp-0-workload-0-7fcd87b6c8-wb8lw    132
app-api-comp-0-workload-1-8487cb55d8-85ngz    264
app-api-comp-0-workload-1-8487cb55d8-llnsg    270
app-api-comp-0-workload-1-8487cb55d8-ltss9    293
app-api-comp-0-workload-1-8487cb55d8-r5l6m    149
app-api-comp-0-workload-1-8487cb55d8-ssqct    159
app-api-comp-0-workload-1-8487cb55d8-xhgzn    175
app-api-comp-0-workload-10-968958d56-2mk56    173
app-api-comp-0-workload-10-968958d56-bcsmv    296
app-api-comp-0-workload-10-968958d56-bt9tv    204
app-api-comp-0-workload-10-968958d56-jqs72    207
app-api-comp-0-workload-11-78cfc87dff-2nb52   272
app-api-comp-0-workload-11-78cfc87dff-4bkvr   282
app-api-comp-0-workload-11-78cfc87dff-4phwb   198
app-api-comp-0-workload-11-78cfc87dff-dgdcw   167
app-api-comp-0-workload-11-78cfc87dff-dvx54   298
app-api-comp-0-workload-11-78cfc87dff-fv64n   230
app-api-comp-0-workload-11-78cfc87dff-p75lr   286
app-api-comp-0-workload-11-78cfc87dff-pcjzv   244
app-api-comp-0-workload-11-78cfc87dff-q4d48   262
app-api-comp-0-workload-11-78cfc87dff-zhmbv   280
app-api-comp-0-workload-11-78cfc87dff-zzp79   285
app-api-comp-0-workload-12-55bd7cbf7f-629tb   245
app-api-comp-0-workload-12-55bd7cbf7f-9zqt8   194
app-api-comp-0-workload-12-55bd7cbf7f-bg8w5   227
app-api-comp-0-workload-12-55bd7cbf7f-bt2mr   177
app-api-comp-0-workload-12-55bd7cbf7f-gwqlz   148
app-api-comp-0-workload-12-55bd7cbf7f-jc9j2   212
app-api-comp-0-workload-12-55bd7cbf7f-k5kbj   225
app-api-comp-0-workload-13-5484ccc8f7-64n4j   171
app-api-comp-0-workload-13-5484ccc8f7-6lnl2   242
app-api-comp-0-workload-13-5484ccc8f7-bcg2z   149
app-api-comp-0-workload-13-5484ccc8f7-jqmzt   186
app-api-comp-0-workload-13-5484ccc8f7-mctcf   159
app-api-comp-0-workload-13-5484ccc8f7-sg5v8   229
app-api-comp-0-workload-13-5484ccc8f7-sl8m4   283
app-api-comp-0-workload-13-5484ccc8f7-sznzz   299
app-api-comp-0-workload-13-5484ccc8f7-tvwfs   134
app-api-comp-0-workload-13-5484ccc8f7-xlxmr   36
app-api-comp-0-workload-14-7b84ff4874-bnsl2   47
app-api-comp-0-workload-14-7b84ff4874-f2svm   224
app-api-comp-0-workload-14-7b84ff4874-fb2j7   219
app-api-comp-0-workload-14-7b84ff4874-gr78f   254
app-api-comp-0-workload-14-7b84ff4874-kn2cj   203
app-api-comp-0-workload-14-7b84ff4874-mcnpw   246
app-api-comp-0-workload-14-7b84ff4874-r58vx   56
app-api-comp-0-workload-15-86b6cbd679-4d77x   223
app-api-comp-0-workload-15-86b6cbd679-4ggvd   293
app-api-comp-0-workload-15-86b6cbd679-5fwvt   221
app-api-comp-0-workload-15-86b6cbd679-dsmdz   157
app-api-comp-0-workload-15-86b6cbd679-gjbkf   228
app-api-comp-0-workload-15-86b6cbd679-mb7m7   181
app-api-comp-0-workload-15-86b6cbd679-szwxb   218
app-api-comp-0-workload-16-79ccff8964-2mw6v   252
app-api-comp-0-workload-16-79ccff8964-5qtm6   144
app-api-comp-0-workload-16-79ccff8964-d4bkb   156
app-api-comp-0-workload-16-79ccff8964-d7pht   261
app-api-comp-0-workload-16-79ccff8964-db4kn   174
app-api-comp-0-workload-16-79ccff8964-ncmx7   217
app-api-comp-0-workload-16-79ccff8964-p68xn   153
app-api-comp-0-workload-16-79ccff8964-szmgw   213
app-api-comp-0-workload-16-79ccff8964-tjvqd   237
app-api-comp-0-workload-16-79ccff8964-tlvk9   178
app-api-comp-0-workload-17-68dd9cfb98-4q8n9   197
app-api-comp-0-workload-17-68dd9cfb98-5bgsk   139
app-api-comp-0-workload-17-68dd9cfb98-qh7jk   154
app-api-comp-0-workload-17-68dd9cfb98-qs92p   249
app-api-comp-0-workload-17-68dd9cfb98-z692p   291
app-api-comp-0-workload-18-84d6b5d7c4-5bdt7   232
app-api-comp-0-workload-18-84d6b5d7c4-7xqf2   297
app-api-comp-0-workload-18-84d6b5d7c4-kbp8v   209
app-api-comp-0-workload-18-84d6b5d7c4-kr5tl   42
app-api-comp-0-workload-18-84d6b5d7c4-ls6hb   222
app-api-comp-0-workload-18-84d6b5d7c4-m9c98   169
app-api-comp-0-workload-18-84d6b5d7c4-qwmp5   294
app-api-comp-0-workload-18-84d6b5d7c4-sh989   251
app-api-comp-0-workload-19-5b48fb869d-drmvl   161
app-api-comp-0-workload-19-5b48fb869d-ffhtk   226
app-api-comp-0-workload-19-5b48fb869d-fmsj7   196
app-api-comp-0-workload-19-5b48fb869d-ftcxr   164
app-api-comp-0-workload-19-5b48fb869d-kr7t2   239
app-api-comp-0-workload-19-5b48fb869d-lpqmc   162
app-api-comp-0-workload-19-5b48fb869d-n8htm   238
app-api-comp-0-workload-19-5b48fb869d-ndrwv   210
app-api-comp-0-workload-19-5b48fb869d-qf4jq   151
app-api-comp-0-workload-19-5b48fb869d-rm96r   257
app-api-comp-0-workload-19-5b48fb869d-st82c   141
app-api-comp-0-workload-2-cf659664c-4nt9r     284
app-api-comp-0-workload-2-cf659664c-57b8t     253
app-api-comp-0-workload-2-cf659664c-7b7fl     208
app-api-comp-0-workload-2-cf659664c-gq92n     246
app-api-comp-0-workload-2-cf659664c-gqp2f     47
app-api-comp-0-workload-2-cf659664c-swqfk     254
app-api-comp-0-workload-2-cf659664c-x48l9     193
app-api-comp-0-workload-20-74d784777d-5wdpp   277
app-api-comp-0-workload-20-74d784777d-dw7kl   133
app-api-comp-0-workload-20-74d784777d-g2vg5   147
app-api-comp-0-workload-20-74d784777d-gmrc2   206
app-api-comp-0-workload-20-74d784777d-h677q   243
app-api-comp-0-workload-20-74d784777d-hl42b   176
app-api-comp-0-workload-20-74d784777d-llhw5   233
app-api-comp-0-workload-20-74d784777d-wr89c   269
app-api-comp-0-workload-20-74d784777d-xzdtp   265
app-api-comp-0-workload-21-9d964f545-2g84l    268
app-api-comp-0-workload-21-9d964f545-7k2x6    200
app-api-comp-0-workload-21-9d964f545-8t5p4    247
app-api-comp-0-workload-21-9d964f545-rvmdv    183
app-api-comp-0-workload-22-5888864885-4grmg   <none>
app-api-comp-0-workload-22-5888864885-5lhnn   <none>
app-api-comp-0-workload-22-5888864885-czxs2   <none>
app-api-comp-0-workload-22-5888864885-d6jn5   <none>
app-api-comp-0-workload-22-5888864885-fk5gx   <none>
app-api-comp-0-workload-22-5888864885-mg8lv   <none>
app-api-comp-0-workload-22-5888864885-rf7mm   <none>
app-api-comp-0-workload-22-5888864885-vwpfh   <none>
app-api-comp-0-workload-22-5888864885-z9krk   <none>
