# generated at: 2026-05-25 18:47:58.036179
#
# total pods: 5589
# total workloads: 288
# total requested memory of goal:  61.8%
# total requested CPU of goal: 57.4%
# total requested ingress of goal: 10.3%
# total requested egress of goal: 16.5%
#
# total_cpu_cores: 5214
# total_memory_GB: 15576
# total_ingress: 1105278.8818836526
# total_egress: 1077283.7320549195
# target_utilization_percent: 60
# number_of_apps: 20
# min_max_api_composition_workloads_top_level: [3, 6]
# min_max_api_composition_call_depth: [3, 7]
# min_max_api_composition_randomly_connected_workloads_percent: 20
# min_max_messaging_workloads_per_app: [3, 7]
# min_max_messaging_call_depth: [0, 1]
# min_max_replication: [6, 30]
# fog_only_workloads_percentage: 10
# cloud_only_workloads_percentage: 10
# uptime_request_workloads_percentage: 10
# min_max_uptime_request_percentage_30_days: [92, 100]
# bandwidth_request_workloads_percentage: 7
# min_max_ingress_bandwidth_request_per_core: [5, 1500]
# min_max_egress_bandwidth_request_per_core: [5, 1500]
# latency_request_workloads_percentage: 10
# max_latency_request_to_neighbors_percentage: 5
# min_max_latency_request_value: [7, 30]
# min_max_cpu_request_cores: [0.1, 1]
# min_max_memory_request_GB: [0.5, 3]
#
id,app_id,app_type,workload_id,replica_id,layer,cpu_request_cores,memory_request_GiB,ingress_bandwidth_request_Mbps,egress_bandwidth_request_Mbps,uptime_30d_percentage_request
app-msg-0-workload-0-replica-0,0,messaging,0,0,edge-cloud,0.2,1.6,,,98
app-msg-0-workload-1-replica-0,0,messaging,1,0,edge-cloud,0.2,1.8,145.4,100.2,
app-msg-0-workload-2-replica-0,0,messaging,2,0,fog,1.0,2.0,,,
app-msg-1-workload-0-replica-0,1,messaging,0,0,edge-cloud,0.8,0.7,,,
app-msg-1-workload-1-replica-0,1,messaging,1,0,fog,0.8,2.9,,,
app-msg-1-workload-2-replica-0,1,messaging,2,0,fog,0.9,2.8,,,96
app-msg-1-workload-3-replica-0,1,messaging,3,0,edge-cloud,0.7,0.9,,,
app-msg-1-workload-4-replica-0,1,messaging,4,0,cloud,0.2,0.6,,,
app-msg-2-workload-0-replica-0,2,messaging,0,0,edge-cloud,0.5,0.6,,,
app-msg-2-workload-1-replica-0,2,messaging,1,0,edge-cloud,0.2,2.1,97.60000000000001,283.40000000000003,
app-msg-2-workload-2-replica-0,2,messaging,2,0,edge-cloud,0.5,0.7,,,
app-msg-2-workload-3-replica-0,2,messaging,3,0,edge-cloud,0.8,2.2,,,
app-msg-2-workload-4-replica-0,2,messaging,4,0,cloud,0.9,1.6,316.8,1316.7,
app-msg-2-workload-5-replica-0,2,messaging,5,0,cloud,0.4,1.5,,,
app-api-comp-3-workload-0-replica-0,3,api-composition,0,0,0,0.5,1.0,,,98
app-api-comp-3-workload-1-replica-0,3,api-composition,1,0,1,1.0,2.3,,,
app-api-comp-3-workload-2-replica-0,3,api-composition,2,0,2,0.9,1.8,,,
app-api-comp-3-workload-3-replica-0,3,api-composition,3,0,0,0.4,2.3,432.0,275.6,
app-api-comp-3-workload-4-replica-0,3,api-composition,4,0,1,0.2,1.2,,,
app-api-comp-3-workload-5-replica-0,3,api-composition,5,0,2,0.6,0.6,,,
app-api-comp-3-workload-6-replica-0,3,api-composition,6,0,3,0.9,2.2,,,
app-api-comp-3-workload-7-replica-0,3,api-composition,7,0,4,0.2,1.0,,,
app-api-comp-3-workload-8-replica-0,3,api-composition,8,0,0,0.3,2.2,,,92
app-api-comp-3-workload-9-replica-0,3,api-composition,9,0,1,0.4,2.2,,,93
app-api-comp-3-workload-10-replica-0,3,api-composition,10,0,2,0.2,2.0,,,92
app-api-comp-3-workload-11-replica-0,3,api-composition,11,0,3,1.0,1.8,,,
app-api-comp-3-workload-12-replica-0,3,api-composition,12,0,4,0.1,0.7,,,
app-api-comp-3-workload-13-replica-0,3,api-composition,13,0,5,0.5,2.9,,,
app-api-comp-3-workload-14-replica-0,3,api-composition,14,0,0,0.2,2.5,266.8,218.4,
app-api-comp-3-workload-15-replica-0,3,api-composition,15,0,1,0.3,1.8,,,
app-api-comp-3-workload-16-replica-0,3,api-composition,16,0,2,0.3,0.7,,,
app-api-comp-3-workload-17-replica-0,3,api-composition,17,0,3,0.6,2.1,,,
app-api-comp-3-workload-18-replica-0,3,api-composition,18,0,4,0.5,1.7,,,
app-api-comp-3-workload-19-replica-0,3,api-composition,19,0,5,0.3,0.5,,,
app-api-comp-3-workload-20-replica-0,3,api-composition,20,0,0,0.4,1.0,,,
app-api-comp-3-workload-21-replica-0,3,api-composition,21,0,1,0.7,0.8,,,
app-api-comp-3-workload-22-replica-0,3,api-composition,22,0,2,0.4,2.2,,,95
app-api-comp-3-workload-23-replica-0,3,api-composition,23,0,3,1.0,0.9,,,
app-api-comp-3-workload-24-replica-0,3,api-composition,24,0,4,0.7,2.1,,,
app-api-comp-3-workload-25-replica-0,3,api-composition,25,0,0,0.4,2.6,,,
app-api-comp-3-workload-26-replica-0,3,api-composition,26,0,1,0.5,2.6,,,
app-api-comp-3-workload-27-replica-0,3,api-composition,27,0,2,0.9,1.4,,,
app-api-comp-4-workload-0-replica-0,4,api-composition,0,0,0,0.2,1.9,,,
app-api-comp-4-workload-1-replica-0,4,api-composition,1,0,1,0.2,2.3,,,
app-api-comp-4-workload-2-replica-0,4,api-composition,2,0,2,0.5,2.5,,,
app-api-comp-4-workload-3-replica-0,4,api-composition,3,0,0,0.6,1.1,205.2,832.1999999999999,
app-api-comp-4-workload-4-replica-0,4,api-composition,4,0,1,0.3,2.4,,,
app-api-comp-4-workload-5-replica-0,4,api-composition,5,0,2,0.9,0.7,,,93
app-api-comp-4-workload-6-replica-0,4,api-composition,6,0,0,0.5,0.5,,,
app-api-comp-4-workload-7-replica-0,4,api-composition,7,0,1,0.3,1.6,,,
app-api-comp-4-workload-8-replica-0,4,api-composition,8,0,2,0.8,2.0,,,
app-api-comp-4-workload-9-replica-0,4,api-composition,9,0,3,0.5,0.8,,,
