# generated at: 2026-05-25 18:43:06.151354
#
#### Overview
# nodes: 900
# cloud clusters: 2
# 	max size: 113
# 	min size: 67
# fog clusters: 33
# 	max size: 40
# 	min size: 9
# nodes with bandwidth specified: 270
# 	cloud: 54
# 	fog: 216
# total CPU cores: 5214
# total memory GiB: 15576
# total ingress Mbps: 1105278.8818836526
# total egress Mbps: 1077283.7320549195
#
#### Used Config
#
# n: 900
# cloud_size_percentage: 20
# fog_size_percentage: 80
# min_max_cloud_cluster_size_percentage: [5, 15]
# min_max_fog_cluster_size_percentage: [1, 5]
# cloud_node_types: ['T4', 'T5', 'T6', 'T7', 'T8', 'T9', 'T10']
# fog_node_types: ['T1', 'T2', 'T3', 'T4']
# base_node_single_core_score: 1000
# min_max_cloud_node_single_core_score: [900, 1800]
# min_max_fog_node_single_core_score: [500, 1200]
# min_max_cluster_node_cost_per_core: [100, 300]
# nodes_with_bandwidth_capacity_percentage: 30
# min_max_ingress_bandwidth_per_core: [10, 1500]
# min_max_egress_bandwidth_per_core: [10, 1500]
# min_max_cloud_uptime_percentage_30_days: [97, 100]
# min_max_fog_uptime_percentage_30_days: [90, 100]
# min_max_intra_cluster_latencies: [2, 5]
# min_max_inter_cluster_latencies: [15, 50]
#
hostname,layer,location,cpu_cores,single_core_score,base_single_core_score,memory_GiB,ingress_bandwidth_Mbps,egress_bandwidth_Mbps,uptime_30d_percentage,cost
0,cloud,cloud-location-0,8,1683,1000,32,83.58355134889722,9912.025088472645,97.18901640325464,1329.2261694704957
1,cloud,cloud-location-0,32,1602,1000,128,7224.8313654598805,10888.555705461347,98.21013508787301,5432.758110241908
2,cloud,cloud-location-0,8,1144,1000,16,10806.307293731867,204.60155914591317,97.26655760233278,1321.7952392651996
3,cloud,cloud-location-0,8,1466,1000,32,4119.5451038548545,5678.17970289855,98.75094213976827,1731.474310727423
4,cloud,cloud-location-0,8,1497,1000,32,11468.61869812162,7338.39827085726,99.80263063408508,1022.0756386441738
5,cloud,cloud-location-0,16,1502,1000,64,581.9914361848585,17778.162578572556,99.37254400528712,4794.646859223409
6,cloud,cloud-location-0,8,1124,1000,32,2106.1204428164374,4851.896010594193,97.10714314752329,1840.9311309916889
7,cloud,cloud-location-0,4,1349,1000,16,5781.084614174082,592.9277828650278,99.40715652751358,554.8435043451198
8,cloud,cloud-location-0,16,1796,1000,64,6635.94861490859,14725.961920310327,99.94950336362908,2110.589071500739
9,cloud,cloud-location-0,8,1629,1000,32,4712.057618225723,7077.650608550496,99.34896154521373,2060.919019085648
10,cloud,cloud-location-0,8,1467,1000,16,6397.6171250732195,1597.9126895702661,97.19731218570217,1902.652797405454
11,cloud,cloud-location-0,4,976,1000,16,4166.333140078582,192.09758896593522,97.4363725448915,505.0245677607044
12,cloud,cloud-location-0,16,1269,1000,64,22472.26799253912,2863.919683567689,98.1293894278937,2489.3015124378494
13,cloud,cloud-location-0,8,900,1000,32,9791.306575870476,416.8901752634691,99.12925713320746,1637.309479884218
14,cloud,cloud-location-0,8,1110,1000,16,6178.8263969142,4148.329961871097,98.331544889651,1345.0903879643495
15,cloud,cloud-location-0,32,935,1000,128,5196.065260247371,33856.419588058845,98.96101489894386,8512.405361453535
16,cloud,cloud-location-0,4,1506,1000,16,3172.924894759253,1472.2613427012925,99.07196014256319,784.5611866497668
17,cloud,cloud-location-0,8,920,1000,16,8315.471631754026,10334.544800686594,99.01986831517922,2030.7364145648337
18,cloud,cloud-location-0,8,1121,1000,32,7888.337959980985,2071.463823055773,99.53951219457979,2200.4755055674113
19,cloud,cloud-location-0,4,1235,1000,16,1873.7355313077783,2698.2104786454106,97.45613070053848,1024.032377592984
20,cloud,cloud-location-0,8,1174,1000,32,10565.092686049786,5063.093624783461,99.70078631310746,2088.853896778728
21,cloud,cloud-location-0,32,1719,1000,128,21590.704449430596,47878.09060742458,98.60783275429453,6467.707446595673
22,cloud,cloud-location-0,8,1000,1000,16,7942.629074059829,1683.02214123308,97.82984820695295,1320.5149441121598
23,cloud,cloud-location-0,4,983,1000,16,3924.506881704431,2681.164944402673,98.60311240469926,909.2236575837942
24,cloud,cloud-location-0,8,915,1000,32,6691.047436951787,1438.2417535233571,99.58329195640344,1343.5739494858694
25,cloud,cloud-location-0,16,1403,1000,32,11240.278224884834,12751.048298569684,98.38711142675997,1622.4189057924377
26,cloud,cloud-location-0,16,1637,1000,64,9462.683527340045,19303.18501788198,97.63803142994391,4462.649482032526
27,cloud,cloud-location-0,16,1640,1000,32,13896.855533982072,19278.740000836286,98.20474345882093,3216.6379056150854
28,cloud,cloud-location-0,8,1362,1000,16,5482.189819126236,1250.888422877439,97.7231074596052,2364.1381317145842
29,cloud,cloud-location-0,8,1518,1000,16,290.965472595503,2019.4367143054997,98.28855424245964,1857.0178941765514
30,cloud,cloud-location-0,32,1710,1000,128,25101.069241262747,17782.26081030443,98.39763045529818,8694.114033631158
31,cloud,cloud-location-0,32,1344,1000,128,35695.86713671442,18130.308098645673,98.00826065760205,7048.142631274772
32,cloud,cloud-location-0,8,1519,1000,32,10128.27931852792,4214.861665359345,98.63904308380714,2302.8859211699155
33,cloud,cloud-location-0,16,1178,1000,32,8645.195894863613,7698.235985386176,99.0467391689409,4649.735544492853
34,cloud,cloud-location-0,32,1230,1000,64,26212.50703000733,28399.135899739438,98.55148842357562,3360.391621295015
35,cloud,cloud-location-0,4,1228,1000,16,3415.1265269006026,1644.2453232605778,99.93664808064686,655.7160304884296
36,cloud,cloud-location-0,16,1452,1000,32,19438.6934113788,20817.20633376129,97.3357649546152,2937.160413627753
37,cloud,cloud-location-0,32,1655,1000,64,13734.616826737141,33407.98897193716,97.96068306604448,4336.126091813043
38,cloud,cloud-location-0,8,1539,1000,32,5744.331873794433,3721.3922797454657,98.61068366329143,1196.7635943441956
39,cloud,cloud-location-0,32,1051,1000,64,46580.08019481768,38138.89623602789,98.16390139896652,5038.200115405809
40,cloud,cloud-location-0,8,1761,1000,16,2983.4429259363646,6018.462953484307,99.86400169423376,1573.7132727800945
41,cloud,cloud-location-0,8,1036,1000,32,10490.39833019532,368.15054975130363,99.13037245884139,2194.7919044500113
42,cloud,cloud-location-0,16,1559,1000,64,14483.619704607565,16051.878449072134,98.06786314548935,4200.676407748155
43,cloud,cloud-location-0,16,1730,1000,64,7036.839568524849,18678.791481468626,98.0245551823349,4516.306297266855
44,cloud,cloud-location-0,32,1441,1000,64,17970.92621503317,609.4547512694259,98.30981344386576,5658.010892474533
45,cloud,cloud-location-0,16,1756,1000,32,1931.0116833443135,9812.977887404933,97.16447673536524,4613.9270261178335
46,cloud,cloud-location-0,32,1724,1000,64,19853.40151583447,27490.055347638212,97.97058167139507,3696.3758422310134
47,cloud,cloud-location-0,8,1521,1000,16,10139.033217921926,9194.991837697302,98.76842640602649,1081.3291504705485
48,cloud,cloud-location-0,16,1788,1000,32,6658.4634155487765,15859.163384105948,99.32958021982223,1761.191382146018
49,cloud,cloud-location-0,32,917,1000,64,34082.190975792175,3338.849902189893,97.24215461940999,5654.101129302584
50,cloud,cloud-location-0,32,1257,1000,128,34669.559950893025,24447.548097777166,99.45136748992782,5303.906799985923
