# generated at: 2026-05-25 18:42:37.780941
#
#### Overview
# nodes: 900
# cloud clusters: 2
# 	max size: 131
# 	min size: 49
# fog clusters: 26
# 	max size: 44
# 	min size: 9
# nodes with bandwidth specified: 270
# 	cloud: 54
# 	fog: 216
# total CPU cores: 5272
# total memory GiB: 15760
# total ingress Mbps: 1203460.7569785672
# total egress Mbps: 1235981.307730111
#
#### Used Config
#
# n: 900
# cloud_size_percentage: 20
# fog_size_percentage: 80
# min_max_cloud_cluster_size_percentage: [5, 15]
# min_max_fog_cluster_size_percentage: [1, 5]
# cloud_node_types: ['T4', 'T5', 'T6', 'T7', 'T8', 'T9', 'T10']
# fog_node_types: ['T1', 'T2', 'T3', 'T4']
# base_node_single_core_score: 1000
# min_max_cloud_node_single_core_score: [900, 1800]
# min_max_fog_node_single_core_score: [500, 1200]
# min_max_cluster_node_cost_per_core: [100, 300]
# nodes_with_bandwidth_capacity_percentage: 30
# min_max_ingress_bandwidth_per_core: [10, 1500]
# min_max_egress_bandwidth_per_core: [10, 1500]
# min_max_cloud_uptime_percentage_30_days: [97, 100]
# min_max_fog_uptime_percentage_30_days: [90, 100]
# min_max_intra_cluster_latencies: [2, 5]
# min_max_inter_cluster_latencies: [15, 50]
#
hostname,layer,location,cpu_cores,single_core_score,base_single_core_score,memory_GiB,ingress_bandwidth_Mbps,egress_bandwidth_Mbps,uptime_30d_percentage,cost
0,cloud,cloud-location-0,8,1055,1000,32,1331.8617500590522,4658.417594391587,97.26330941413617,1370.212993492406
1,cloud,cloud-location-0,32,913,1000,64,44511.44471526457,34994.999836551055,97.39869743193056,9554.243365453549
2,cloud,cloud-location-0,32,1484,1000,128,24406.3539484142,42896.70305711473,99.26412879562648,6739.998691095452
3,cloud,cloud-location-0,4,1590,1000,16,4220.694636376524,500.0383878546371,98.3818953656665,1145.6278445833775
4,cloud,cloud-location-0,8,1648,1000,32,2398.0172011975515,1192.167972451959,99.63306537974427,895.741240648268
5,cloud,cloud-location-0,4,1211,1000,16,166.42158233725291,3174.6240765196753,97.61864553658789,684.7182143588379
6,cloud,cloud-location-0,32,1284,1000,64,11712.58177132082,33889.30520103996,98.0777389659378,5262.864287997621
7,cloud,cloud-location-0,32,1452,1000,64,16303.90176213766,32515.741956681846,99.36444430756387,5247.951778503827
8,cloud,cloud-location-0,32,1792,1000,64,22686.1866695672,8571.384214545931,99.88432707454788,3851.9362253609956
9,cloud,cloud-location-0,8,908,1000,16,1617.0625385802064,4710.523482499666,98.17110434616623,1751.30350602014
10,cloud,cloud-location-0,32,1202,1000,128,8078.485220123438,2349.595555566307,99.58929595584196,7594.366188117717
11,cloud,cloud-location-0,32,1362,1000,128,45753.74816378613,16786.657745950863,98.09689171890736,5049.508422136083
12,cloud,cloud-location-0,32,1713,1000,64,3904.373553125921,8450.969561379185,98.16703354151524,8708.51074156752
13,cloud,cloud-location-0,4,1250,1000,16,3383.8825746343855,5885.6146030080645,98.95281785994958,463.0952100268459
14,cloud,cloud-location-0,8,1071,1000,32,2759.077993403474,7047.138491455494,99.20601048059378,957.4827135877892
15,cloud,cloud-location-0,8,1593,1000,16,9589.479316935829,2072.274365663927,97.91903181885814,1220.319380129653
16,cloud,cloud-location-0,32,970,1000,64,29918.621292022726,6088.593855261566,97.03167751651084,5342.677700006139
17,cloud,cloud-location-0,16,1601,1000,32,23027.310411428673,15035.106725016796,97.6098614315282,2921.0231573975607
18,cloud,cloud-location-0,4,1681,1000,16,1570.134233280273,355.43692929226717,98.06011979729386,644.2223737393318
19,cloud,cloud-location-0,4,1644,1000,16,424.88417444207266,5850.262990490767,98.97563652788567,989.4920446515557
20,cloud,cloud-location-0,32,1680,1000,128,35348.709643308015,19951.189969516276,99.05757559328208,4075.8876471047947
21,cloud,cloud-location-0,16,1682,1000,64,12438.405879389788,8904.87831803208,98.64480053081161,3423.1865915409458
22,cloud,cloud-location-0,8,1372,1000,32,5196.368133156691,3389.877933509715,98.22621668563777,2265.86236772464
23,cloud,cloud-location-0,32,951,1000,64,24403.17381823129,46541.037161745815,99.74333693232461,8028.142916124984
24,cloud,cloud-location-0,8,1401,1000,16,5566.410270263484,9333.86441132828,99.08626380744359,2350.2522699773062
25,cloud,cloud-location-0,8,1486,1000,32,2349.0674521591045,3327.0433055554963,97.94249674606183,958.2522473890087
26,cloud,cloud-location-0,32,1141,1000,128,46770.72114683948,46278.90883023927,99.45161307989511,7034.080362102792
27,cloud,cloud-location-0,4,1167,1000,16,1992.548583034773,3550.567274268943,99.65769682011951,1133.9053529326866
28,cloud,cloud-location-0,8,1212,1000,32,1447.943140937699,5021.89334614364,99.13411269319785,1583.8749060923
