# generated at: 2026-05-25 17:39:16.973283
#
#### Overview
# nodes: 100
# cloud clusters: 2
# 	max size: 11
# 	min size: 9
# fog clusters: 24
# 	max size: 5
# 	min size: 2
# nodes with bandwidth specified: 30
# 	cloud: 6
# 	fog: 24
# total CPU cores: 560
# total memory GiB: 1756
# total ingress Mbps: 93399.2260900173
# total egress Mbps: 112206.94697086685
#
#### Used Config
#
# n: 100
# cloud_size_percentage: 20
# fog_size_percentage: 80
# min_max_cloud_cluster_size_percentage: [5, 13]
# min_max_fog_cluster_size_percentage: [2, 5]
# cloud_node_types: ['T4', 'T5', 'T6', 'T7', 'T8', 'T9', 'T10']
# fog_node_types: ['T1', 'T2', 'T3', 'T4']
# base_node_single_core_score: 1000
# min_max_cloud_node_single_core_score: [900, 1800]
# min_max_fog_node_single_core_score: [500, 1200]
# min_max_cluster_node_cost_per_core: [100, 300]
# nodes_with_bandwidth_capacity_percentage: 30
# min_max_ingress_bandwidth_per_core: [10, 1500]
# min_max_egress_bandwidth_per_core: [10, 1500]
# min_max_cloud_uptime_percentage_30_days: [97, 100]
# min_max_fog_uptime_percentage_30_days: [90, 100]
# min_max_intra_cluster_latencies: [2, 5]
# min_max_inter_cluster_latencies: [15, 50]
#
hostname,layer,location,cpu_cores,single_core_score,base_single_core_score,memory_GiB,ingress_bandwidth_Mbps,egress_bandwidth_Mbps,uptime_30d_percentage,cost
0,cloud,cloud-location-0,32,905,1000,64,17201.137955405047,13188.140563178054,98.89701502713837,6883.232381011366
1,cloud,cloud-location-0,8,1726,1000,32,5835.179164790641,6110.629071470713,97.57248516029145,1943.0437936561057
2,cloud,cloud-location-0,8,1556,1000,32,4047.1081264711775,9125.962777086646,97.17486803737465,2112.951540414958
3,cloud,cloud-location-0,8,1338,1000,32,261.4520722764248,6100.406580310524,98.95980047124296,1603.8970835934588
4,cloud,cloud-location-0,8,1443,1000,32,5632.916292520971,3456.7398391835823,99.10490106645366,1211.5422204446932
5,cloud,cloud-location-0,16,1732,1000,32,21182.32950763097,12501.828146305777,98.95487444245425,2406.7614366571042
6,cloud,cloud-location-0,8,1216,1000,32,1536.6760925195235,9864.357506756884,99.44742856968689,1151.286305498731
7,cloud,cloud-location-0,32,1396,1000,128,,,97.58005662509679,6900.621093234276
8,cloud,cloud-location-0,16,1791,1000,32,,,99.22886585420012,3690.6427041000543
9,cloud,cloud-location-1,32,1475,1000,128,,,97.34979243083289,4228.964826409577
10,cloud,cloud-location-1,8,1089,1000,32,,,97.76844611124022,1437.4471585346014
11,cloud,cloud-location-1,32,974,1000,128,,,97.34410686455624,6637.764846344035
12,cloud,cloud-location-1,8,1049,1000,32,,,97.20862863495164,2290.312265353846
13,cloud,cloud-location-1,16,1622,1000,64,,,99.82368106166064,1898.9713349921335
