# generated at: 2026-05-25 17:39:25.833901
#
#### Overview
# nodes: 100
# cloud clusters: 3
# 	max size: 8
# 	min size: 6
# fog clusters: 24
# 	max size: 5
# 	min size: 2
# nodes with bandwidth specified: 30
# 	cloud: 6
# 	fog: 24
# total CPU cores: 624
# total memory GiB: 2024
# total ingress Mbps: 118325.49504402319
# total egress Mbps: 184919.08170237095
#
#### Used Config
#
# n: 100
# cloud_size_percentage: 20
# fog_size_percentage: 80
# min_max_cloud_cluster_size_percentage: [5, 13]
# min_max_fog_cluster_size_percentage: [2, 5]
# cloud_node_types: ['T4', 'T5', 'T6', 'T7', 'T8', 'T9', 'T10']
# fog_node_types: ['T1', 'T2', 'T3', 'T4']
# base_node_single_core_score: 1000
# min_max_cloud_node_single_core_score: [900, 1800]
# min_max_fog_node_single_core_score: [500, 1200]
# min_max_cluster_node_cost_per_core: [100, 300]
# nodes_with_bandwidth_capacity_percentage: 30
# min_max_ingress_bandwidth_per_core: [10, 1500]
# min_max_egress_bandwidth_per_core: [10, 1500]
# min_max_cloud_uptime_percentage_30_days: [97, 100]
# min_max_fog_uptime_percentage_30_days: [90, 100]
# min_max_intra_cluster_latencies: [2, 5]
# min_max_inter_cluster_latencies: [15, 50]
#
hostname,layer,location,cpu_cores,single_core_score,base_single_core_score,memory_GiB,ingress_bandwidth_Mbps,egress_bandwidth_Mbps,uptime_30d_percentage,cost
0,cloud,cloud-location-0,8,1641,1000,32,5078.1953112897845,3069.9969972320077,99.95638450229805,1842.6939766328567
1,cloud,cloud-location-0,4,1633,1000,16,2080.889829016519,1746.8765043302574,98.51978152071811,730.748467498043
2,cloud,cloud-location-0,4,1513,1000,16,2694.4441925552305,715.4678308980606,98.12404449829879,876.170049407332
3,cloud,cloud-location-0,16,1393,1000,64,9537.409472349811,16807.779243503457,99.2732210230833,1781.446179364045
4,cloud,cloud-location-0,32,1735,1000,128,22523.1393942922,37691.057211289706,97.84266610271355,7591.075875614458
5,cloud,cloud-location-0,16,1622,1000,64,14179.434124001575,18068.191406445687,99.827783732961,2560.858668275296
6,cloud,cloud-location-1,32,1661,1000,128,18507.580272993917,46011.229759759924,98.95657291230718,5930.437317018419
7,cloud,cloud-location-1,8,1552,1000,32,,,98.25778913966607,2156.5223600938134
8,cloud,cloud-location-1,32,1022,1000,64,,,97.87117059557275,7158.595221386256
9,cloud,cloud-location-1,4,1226,1000,16,,,97.87641364412013,535.0640345744462
10,cloud,cloud-location-1,16,1044,1000,64,,,98.84762911092763,4725.894491851805
11,cloud,cloud-location-1,32,1730,1000,128,,,99.72826570128989,4044.021834250283
12,cloud,cloud-location-1,32,1321,1000,64,,,98.0048926401746,5227.337049772136
13,cloud,cloud-location-1,16,914,1000,32,,,99.74824601254045,1879.5920126247793
