# generated at: 2026-05-25 17:39:39.446767
#
#### Overview
# nodes: 100
# cloud clusters: 3
# 	max size: 8
# 	min size: 5
# fog clusters: 23
# 	max size: 5
# 	min size: 2
# nodes with bandwidth specified: 30
# 	cloud: 6
# 	fog: 24
# total CPU cores: 506
# total memory GiB: 1476
# total ingress Mbps: 140320.30678656965
# total egress Mbps: 120401.38591308196
#
#### Used Config
#
# n: 100
# cloud_size_percentage: 20
# fog_size_percentage: 80
# min_max_cloud_cluster_size_percentage: [5, 13]
# min_max_fog_cluster_size_percentage: [2, 5]
# cloud_node_types: ['T4', 'T5', 'T6', 'T7', 'T8', 'T9', 'T10']
# fog_node_types: ['T1', 'T2', 'T3', 'T4']
# base_node_single_core_score: 1000
# min_max_cloud_node_single_core_score: [900, 1800]
# min_max_fog_node_single_core_score: [500, 1200]
# min_max_cluster_node_cost_per_core: [100, 300]
# nodes_with_bandwidth_capacity_percentage: 30
# min_max_ingress_bandwidth_per_core: [10, 1500]
# min_max_egress_bandwidth_per_core: [10, 1500]
# min_max_cloud_uptime_percentage_30_days: [97, 100]
# min_max_fog_uptime_percentage_30_days: [90, 100]
# min_max_intra_cluster_latencies: [2, 5]
# min_max_inter_cluster_latencies: [15, 50]
#
hostname,layer,location,cpu_cores,single_core_score,base_single_core_score,memory_GiB,ingress_bandwidth_Mbps,egress_bandwidth_Mbps,uptime_30d_percentage,cost
0,cloud,cloud-location-0,16,1136,1000,32,3836.590473682821,16372.16643947813,98.43547509018795,4254.075811130067
1,cloud,cloud-location-0,16,1131,1000,64,17681.164575116196,15827.653726860763,98.86230578326655,1796.594584596874
2,cloud,cloud-location-0,8,1226,1000,32,11175.45770968796,3400.1679909775994,97.36233812917037,1656.6550435061756
3,cloud,cloud-location-0,4,999,1000,16,1741.7149657311827,3291.48942257148,99.01552599618184,801.9378757283669
4,cloud,cloud-location-0,8,1560,1000,16,9297.622038045665,1234.2763380082315,97.51531312469191,1307.3541820162661
5,cloud,cloud-location-0,16,1328,1000,64,10347.933210482259,8230.85794123128,99.01767807262948,4080.6637423855127
6,cloud,cloud-location-0,16,1174,1000,64,17982.00747003966,3269.5595297599307,98.87086922966952,4461.543534979388
7,cloud,cloud-location-0,4,1097,1000,16,,,97.89916961640857,960.8421060099665
8,cloud,cloud-location-1,8,1147,1000,32,,,97.30247629112105,1341.387624370482
9,cloud,cloud-location-1,16,1692,1000,64,,,97.10648479537755,2212.3758593985503
10,cloud,cloud-location-1,32,1326,1000,64,,,98.6137066151645,5120.332656229197
11,cloud,cloud-location-1,8,1710,1000,16,,,98.96148502058907,1607.9026445136242
12,cloud,cloud-location-1,4,1283,1000,16,,,99.25244401880971,771.9160966811053
13,cloud,cloud-location-2,8,1033,1000,16,,,99.19192754308571,2101.838978437092
