# generated at: 2026-05-25 17:39:48.776290
#
#### Overview
# nodes: 100
# cloud clusters: 2
# 	max size: 13
# 	min size: 7
# fog clusters: 22
# 	max size: 5
# 	min size: 2
# nodes with bandwidth specified: 30
# 	cloud: 6
# 	fog: 24
# total CPU cores: 558
# total memory GiB: 1712
# total ingress Mbps: 152796.9790990287
# total egress Mbps: 127319.70426502879
#
#### Used Config
#
# n: 100
# cloud_size_percentage: 20
# fog_size_percentage: 80
# min_max_cloud_cluster_size_percentage: [5, 13]
# min_max_fog_cluster_size_percentage: [2, 5]
# cloud_node_types: ['T4', 'T5', 'T6', 'T7', 'T8', 'T9', 'T10']
# fog_node_types: ['T1', 'T2', 'T3', 'T4']
# base_node_single_core_score: 1000
# min_max_cloud_node_single_core_score: [900, 1800]
# min_max_fog_node_single_core_score: [500, 1200]
# min_max_cluster_node_cost_per_core: [100, 300]
# nodes_with_bandwidth_capacity_percentage: 30
# min_max_ingress_bandwidth_per_core: [10, 1500]
# min_max_egress_bandwidth_per_core: [10, 1500]
# min_max_cloud_uptime_percentage_30_days: [97, 100]
# min_max_fog_uptime_percentage_30_days: [90, 100]
# min_max_intra_cluster_latencies: [2, 5]
# min_max_inter_cluster_latencies: [15, 50]
#
hostname,layer,location,cpu_cores,single_core_score,base_single_core_score,memory_GiB,ingress_bandwidth_Mbps,egress_bandwidth_Mbps,uptime_30d_percentage,cost
0,cloud,cloud-location-0,8,1090,1000,16,9901.005468092646,8179.456356296033,98.26585393202762,1303.1658147596281
1,cloud,cloud-location-0,32,1100,1000,128,31301.055976710097,4630.972546472304,97.76034760649749,4276.053859215028
2,cloud,cloud-location-0,8,1790,1000,32,4911.623082709317,7175.57302361054,98.9865065546949,1569.9248761019553
3,cloud,cloud-location-0,8,1433,1000,16,4586.834473976441,11682.136338739,98.74030756318119,993.2387722589532
4,cloud,cloud-location-0,8,1004,1000,32,3556.213658617434,5299.961671627115,98.18426093755484,851.5579531898958
5,cloud,cloud-location-0,4,1336,1000,16,5988.225152862279,1009.7253288051236,98.41780038805433,1187.6914380053518
6,cloud,cloud-location-0,32,921,1000,64,30354.291335877046,24653.79016538675,99.5987067499304,7943.93602948535
7,cloud,cloud-location-0,32,1612,1000,128,,,97.41665914672296,9142.385242210572
8,cloud,cloud-location-0,32,1766,1000,64,,,98.83180925054259,5989.462165609227
9,cloud,cloud-location-0,8,1087,1000,32,,,98.27166274349314,2334.260029504915
10,cloud,cloud-location-0,16,1350,1000,64,,,97.23264273161098,1854.8287216356218
11,cloud,cloud-location-0,4,1073,1000,16,,,99.06946961304313,907.7630348689898
12,cloud,cloud-location-0,8,1110,1000,16,,,99.37509893078838,1090.9648340740735
13,cloud,cloud-location-1,32,1010,1000,128,,,97.31764429208523,6132.280759673361
14,cloud,cloud-location-1,16,991,1000,32,,,97.4257916892181,2267.7931337276746
15,cloud,cloud-location-1,16,1699,1000,64,,,97.6629384547924,2850.231087002801
16,cloud,cloud-location-1,4,1002,1000,16,,,98.22898647982078,765.3342316145256
17,cloud,cloud-location-1,32,1173,1000,64,,,99.6254442622669,6166.16621420837
18,cloud,cloud-location-1,16,1148,1000,64,,,99.40958748515115,1827.0656640076322
19,cloud,cloud-location-1,4,1486,1000,16,,,98.48530792379249,563.0067206783226
20,fog,fog-location-0,4,1027,1000,8,1337.1797899752378,4865.114041549027,93.07269694336144,914.5349343149766
21,fog,fog-location-0,2,962,1000,8,2939.3742350816024,2471.9064903138283,91.51062632854783,312.1724782520937
22,fog,fog-location-1,2,884,1000,8,461.0871454819877,2925.4567787322135,98.04804433438967,435.25064979772634
23,fog,fog-location-1,4,1071,1000,16,5379.249048187391,5969.174623236218,97.51160795162892,729.5010054576125
24,fog,fog-location-2,4,998,1000,8,3426.711152217197,4950.259697549434,93.34654388656861,1060.376538056595
25,fog,fog-location-2,2,592,1000,8,2136.585123030546,279.30567900906647,96.00544419151733,256.68431537211717
