pod_name    node_name
app-api-comp-0-workload-0-7869c9cd5d-bnbvl    9
app-api-comp-0-workload-0-7869c9cd5d-ghx7s    7
app-api-comp-0-workload-0-7869c9cd5d-lqzff    19
app-api-comp-0-workload-0-7869c9cd5d-vr545    11
app-api-comp-0-workload-0-7869c9cd5d-wzmbk    0
app-api-comp-0-workload-0-7869c9cd5d-xf5r8    15
app-api-comp-0-workload-1-7db996dd5d-lml4v    11
app-api-comp-0-workload-1-7db996dd5d-rxbbz    5
app-api-comp-0-workload-1-7db996dd5d-tt2d8    7
app-api-comp-0-workload-1-7db996dd5d-zfl27    18
app-api-comp-0-workload-10-5849497987-2r79n   47
app-api-comp-0-workload-10-5849497987-4cmmh   18
app-api-comp-0-workload-10-5849497987-8j7hh   19
app-api-comp-0-workload-10-5849497987-bg2s9   88
app-api-comp-0-workload-10-5849497987-gw466   12
app-api-comp-0-workload-10-5849497987-j5c75   6
app-api-comp-0-workload-10-5849497987-px6zj   63
app-api-comp-0-workload-10-5849497987-tz8p4   39
app-api-comp-0-workload-11-5d6fb6b77d-bwmns   1
app-api-comp-0-workload-11-5d6fb6b77d-mvmpt   45
app-api-comp-0-workload-11-5d6fb6b77d-q9pc8   58
app-api-comp-0-workload-11-5d6fb6b77d-swlbn   2
app-api-comp-0-workload-11-5d6fb6b77d-xccbw   14
app-api-comp-0-workload-11-5d6fb6b77d-xqpg9   10
app-api-comp-0-workload-12-6f6b5898c4-5qcdx   31
app-api-comp-0-workload-12-6f6b5898c4-j4gbb   92
app-api-comp-0-workload-12-6f6b5898c4-m9xwx   87
app-api-comp-0-workload-12-6f6b5898c4-twnpr   46
app-api-comp-0-workload-13-6b9c4b5b48-4wwvq   82
app-api-comp-0-workload-13-6b9c4b5b48-b8mgv   56
app-api-comp-0-workload-13-6b9c4b5b48-bfmbs   15
app-api-comp-0-workload-13-6b9c4b5b48-f6fzf   73
app-api-comp-0-workload-13-6b9c4b5b48-k2qks   11
app-api-comp-0-workload-13-6b9c4b5b48-ncp79   70
app-api-comp-0-workload-14-558d58777b-2pfnw   24
app-api-comp-0-workload-14-558d58777b-8b6cx   86
app-api-comp-0-workload-14-558d58777b-l97wx   65
app-api-comp-0-workload-14-558d58777b-lt4pt   59
app-api-comp-0-workload-14-558d58777b-q5c5t   52
app-api-comp-0-workload-14-558d58777b-qkd52   79
app-api-comp-0-workload-14-558d58777b-rz7vr   25
app-api-comp-0-workload-15-686c4b65b7-5jjvr   18
app-api-comp-0-workload-15-686c4b65b7-97kqf   8
app-api-comp-0-workload-15-686c4b65b7-9tv2t   0
app-api-comp-0-workload-15-686c4b65b7-bckqz   11
app-api-comp-0-workload-15-686c4b65b7-jglj9   9
app-api-comp-0-workload-15-686c4b65b7-rjjn7   19
app-api-comp-0-workload-15-686c4b65b7-vwsqd   13
app-api-comp-0-workload-16-5bfc766b77-6sfv2   19
app-api-comp-0-workload-16-5bfc766b77-bfg4x   0
app-api-comp-0-workload-16-5bfc766b77-d6mwz   11
app-api-comp-0-workload-16-5bfc766b77-g5h2m   9
app-api-comp-0-workload-16-5bfc766b77-rrnhb   7
app-api-comp-0-workload-17-795d997d5d-89nlf   9
app-api-comp-0-workload-17-795d997d5d-bdtlb   7
app-api-comp-0-workload-17-795d997d5d-g4x65   16
app-api-comp-0-workload-17-795d997d5d-hkrl7   19
app-api-comp-0-workload-17-795d997d5d-j6s8l   0
app-api-comp-0-workload-17-795d997d5d-qfhv7   5
app-api-comp-0-workload-17-795d997d5d-tg6sh   6
app-api-comp-0-workload-17-795d997d5d-vgknm   15
app-api-comp-0-workload-18-86dfcc469f-2l6n2   49
app-api-comp-0-workload-18-86dfcc469f-7rg6v   48
app-api-comp-0-workload-18-86dfcc469f-rj99z   17
app-api-comp-0-workload-18-86dfcc469f-vv7k9   29
app-api-comp-0-workload-18-86dfcc469f-x7f4b   36
app-api-comp-0-workload-19-86f7d657d4-9kkcx   43
