# generated at: 2026-05-24 16:52:22.622333
#
#### Overview
# nodes: 300
# cloud clusters: 3
# 	max size: 28
# 	min size: 15
# fog clusters: 24
# 	max size: 15
# 	min size: 6
# nodes with bandwidth specified: 90
# 	cloud: 18
# 	fog: 72
# total CPU cores: 1652
# total memory GiB: 5184
# total ingress Mbps: 393227.73677261034
# total egress Mbps: 407362.91576350963
#
#### Used Config
#
# n: 300
# cloud_size_percentage: 20
# fog_size_percentage: 80
# min_max_cloud_cluster_size_percentage: [5, 13]
# min_max_fog_cluster_size_percentage: [2, 5]
# cloud_node_types: ['T4', 'T5', 'T6', 'T7', 'T8', 'T9', 'T10']
# fog_node_types: ['T1', 'T2', 'T3', 'T4']
# base_node_single_core_score: 1000
# min_max_cloud_node_single_core_score: [900, 1800]
# min_max_fog_node_single_core_score: [500, 1200]
# min_max_cluster_node_cost_per_core: [100, 300]
# nodes_with_bandwidth_capacity_percentage: 30
# min_max_ingress_bandwidth_per_core: [10, 1500]
# min_max_egress_bandwidth_per_core: [10, 1500]
# min_max_cloud_uptime_percentage_30_days: [97, 100]
# min_max_fog_uptime_percentage_30_days: [90, 100]
# min_max_intra_cluster_latencies: [2, 5]
# min_max_inter_cluster_latencies: [15, 50]
#
hostname,layer,location,cpu_cores,single_core_score,base_single_core_score,memory_GiB,ingress_bandwidth_Mbps,egress_bandwidth_Mbps,uptime_30d_percentage,cost
0,cloud,cloud-location-0,4,1629,1000,16,542.4227477432531,3174.8235940952554,99.1158561712778,524.6246405629793
1,cloud,cloud-location-0,32,1385,1000,128,20808.56013772206,7216.329539914858,99.22613846994665,6885.833936092447
2,cloud,cloud-location-0,32,1771,1000,64,30726.198249254543,41356.600790402365,99.50323439498722,4197.772422473979
3,cloud,cloud-location-0,4,1720,1000,16,3305.1926544494936,1639.371394277814,98.87362495532689,789.4505301078448
4,cloud,cloud-location-0,16,936,1000,32,19292.35940277687,17304.07254979015,97.34075436004115,4116.735138676408
5,cloud,cloud-location-0,8,1161,1000,16,10937.160765850971,11290.453931916141,97.03021600438444,1180.0317699562743
6,cloud,cloud-location-0,16,1757,1000,32,7878.274582758664,5045.410815293037,99.31147680736217,4460.205478599506
7,cloud,cloud-location-0,4,1066,1000,16,5232.800432808193,3393.1825650505875,97.88459353426401,791.3515602086259
8,cloud,cloud-location-0,32,1248,1000,128,23251.096745793886,21597.673838790055,99.51648493021447,7049.8809986834785
9,cloud,cloud-location-0,16,1157,1000,64,3381.8167399301587,797.1193740863957,98.95953420413244,4002.488531356336
10,cloud,cloud-location-0,16,1785,1000,32,7807.779899928552,23482.354425461446,97.79113393427687,3581.939438825194
11,cloud,cloud-location-0,16,1652,1000,64,5117.614973299068,23447.97865572243,97.9590861743926,2824.5895429079355
12,cloud,cloud-location-0,16,1188,1000,64,7479.708890230055,6720.681491021656,98.2597863871007,4602.167303985669
13,cloud,cloud-location-0,4,1450,1000,16,5436.976272589016,351.23117665043054,97.60011053285216,497.8778371394835
14,cloud,cloud-location-0,32,1720,1000,128,3379.1274231922484,6235.2975617230895,98.6955383515889,5601.32070133946
15,cloud,cloud-location-0,16,1005,1000,64,15330.488131856482,6794.767248815881,97.0652044476737,2676.903668992282
16,cloud,cloud-location-0,32,1684,1000,128,17884.061861984388,33877.974105715395,97.63418791920087,4350.890633585974
17,cloud,cloud-location-0,32,1529,1000,64,44150.66348360745,31739.706859375736,97.48535557613651,5859.412070544901
18,cloud,cloud-location-0,8,1419,1000,32,6601.408402077826,1659.2189511124736,99.88472753752976,1355.3247972721708
19,cloud,cloud-location-0,16,1774,1000,64,,,98.52632574806329,4399.506713264393
20,cloud,cloud-location-0,16,1767,1000,64,,,97.23469180887773,2873.9201250601127
21,cloud,cloud-location-0,32,1124,1000,64,,,99.51692043071279,6011.2087272461085
22,cloud,cloud-location-0,8,1122,1000,16,,,99.07026221232309,906.6402796330304
23,cloud,cloud-location-0,4,1077,1000,16,,,97.14000607460373,717.8598566305168
24,cloud,cloud-location-0,32,1566,1000,128,,,98.72324674662775,5317.431387224842
25,cloud,cloud-location-0,8,1201,1000,16,,,97.83099654975459,2395.43730424387
26,cloud,cloud-location-0,16,1505,1000,64,,,98.34524320495181,2867.138188511338
27,cloud,cloud-location-0,8,1435,1000,32,,,97.70199696701115,2283.6067171680497
28,cloud,cloud-location-1,16,1418,1000,32,,,97.75445583974079,3714.8920405985523
29,cloud,cloud-location-1,8,1510,1000,16,,,97.26101217711428,1118.130516138364
30,cloud,cloud-location-1,8,1267,1000,16,,,97.07530019924472,870.9960521650736
31,cloud,cloud-location-1,32,1165,1000,64,,,99.37534149399116,5544.265022513377
32,cloud,cloud-location-1,8,1448,1000,16,,,98.81644252602591,1423.5978700616424
33,cloud,cloud-location-1,8,1670,1000,16,,,99.66917976165861,1784.9508966155588
34,cloud,cloud-location-1,16,1385,1000,64,,,97.69868517418922,2696.459825313914
35,cloud,cloud-location-1,16,958,1000,64,,,99.88654263753854,4586.503779286418
36,cloud,cloud-location-1,32,1175,1000,64,,,99.10831302357113,4701.277371095069
37,cloud,cloud-location-1,16,940,1000,32,,,99.04310085498781,2756.611769050206
38,cloud,cloud-location-1,16,962,1000,64,,,99.85698910209689,2755.8796355102404
